Case_79,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.01923e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,160
Case_80,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.80815e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,318
Case_81,PASS,FAILING_POINTS,0,LARGEST_ERROR,4.94197e-006,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,229
Case_82,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.37844e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,170
Case_83,PASS,FAILING_POINTS,0,LARGEST_ERROR,4.8866e-006,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,182
Case_84,PASS,FAILING_POINTS,0,LARGEST_ERROR,3.70902e-008,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,190
Case_85,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.86843e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,195
Case_86,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.19811e-007,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,167
Case_87,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.44686e-008,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,182
Case_88,PASS,FAILING_POINTS,0,LARGEST_ERROR,3.09939e-008,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,270
Case_89,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.16856e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,185
Case_90,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.16856e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,181
Case_91,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.16856e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,131
Case_92,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.10523e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,188
Case_93,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.10523e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,240
Case_94,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.10523e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,186
Case_95,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.45248e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,472
Case_96,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.45248e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,145
Case_97,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.45248e-012,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,143
Case_98,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.23226e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,164
Case_99,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.23226e-011,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,122
